"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/10/2020","AQS","130950007","23","7.1","ug/m3 LC","39","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/11/2020","AQS","130950007","23","8.2","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/12/2020","AQS","130950007","23","8","ug/m3 LC","44","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/13/2020","AQS","130950007","23","8.2","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/14/2020","AQS","130950007","23","6.2","ug/m3 LC","34","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/15/2020","AQS","130950007","23","7.6","ug/m3 LC","42","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/16/2020","AQS","130950007","23","8.6","ug/m3 LC","48","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/17/2020","AQS","130950007","23","8.6","ug/m3 LC","48","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/18/2020","AQS","130950007","23","10.1","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/19/2020","AQS","130950007","23","6.5","ug/m3 LC","36","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/20/2020","AQS","130950007","23","7.1","ug/m3 LC","39","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/21/2020","AQS","130950007","23","5.3","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/22/2020","AQS","130950007","23","3.8","ug/m3 LC","21","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/23/2020","AQS","130950007","23","7.9","ug/m3 LC","44","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/24/2020","AQS","130950007","23","5.9","ug/m3 LC","33","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/25/2020","AQS","130950007","23","11.4","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/26/2020","AQS","130950007","23","10.4","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/27/2020","AQS","130950007","23","6.1","ug/m3 LC","34","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/28/2020","AQS","130950007","23","5.4","ug/m3 LC","30","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/29/2020","AQS","130950007","23","3.1","ug/m3 LC","17","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/30/2020","AQS","130950007","23","4.3","ug/m3 LC","24","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"08/31/2020","AQS","130950007","23","5.8","ug/m3 LC","32","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/01/2020","AQS","130950007","23","7.1","ug/m3 LC","39","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/02/2020","AQS","130950007","23","13.9","ug/m3 LC","60","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/03/2020","AQS","130950007","23","22.4","ug/m3 LC","76","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/04/2020","AQS","130950007","23","25.1","ug/m3 LC","81","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/05/2020","AQS","130950007","23","15.9","ug/m3 LC","64","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/06/2020","AQS","130950007","23","8.3","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/07/2020","AQS","130950007","23","8.2","ug/m3 LC","46","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/08/2020","AQS","130950007","23","7.5","ug/m3 LC","42","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/09/2020","AQS","130950007","23","7.4","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/10/2020","AQS","130950007","23","3.8","ug/m3 LC","21","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/11/2020","AQS","130950007","23","4.9","ug/m3 LC","27","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/12/2020","AQS","130950007","23","5.5","ug/m3 LC","31","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/13/2020","AQS","130950007","23","5.2","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/14/2020","AQS","130950007","23","5.4","ug/m3 LC","30","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/15/2020","AQS","130950007","23","6.2","ug/m3 LC","34","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/16/2020","AQS","130950007","23","5","ug/m3 LC","28","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/17/2020","AQS","130950007","23","3.2","ug/m3 LC","18","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/18/2020","AQS","130950007","23","4","ug/m3 LC","22","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/19/2020","AQS","130950007","23","11","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/20/2020","AQS","130950007","23","5","ug/m3 LC","28","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/21/2020","AQS","130950007","23","4.9","ug/m3 LC","27","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/22/2020","AQS","130950007","23","5.3","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/23/2020","AQS","130950007","23","6.1","ug/m3 LC","34","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/24/2020","AQS","130950007","23","5.5","ug/m3 LC","31","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/25/2020","AQS","130950007","23","6.3","ug/m3 LC","35","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/26/2020","AQS","130950007","23","7.9","ug/m3 LC","44","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/27/2020","AQS","130950007","23","10.1","ug/m3 LC","53","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/28/2020","AQS","130950007","23","7.8","ug/m3 LC","43","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/29/2020","AQS","130950007","23","4.8","ug/m3 LC","27","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"09/30/2020","AQS","130950007","23","9.7","ug/m3 LC","52","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/01/2020","AQS","130950007","23","7.7","ug/m3 LC","43","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/02/2020","AQS","130950007","23","5","ug/m3 LC","28","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/03/2020","AQS","130950007","23","11.3","ug/m3 LC","55","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/04/2020","AQS","130950007","23","8.5","ug/m3 LC","47","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/05/2020","AQS","130950007","23","7.9","ug/m3 LC","44","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/06/2020","AQS","130950007","23","8.1","ug/m3 LC","45","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/07/2020","AQS","130950007","23","7.8","ug/m3 LC","43","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/08/2020","AQS","130950007","23","10.8","ug/m3 LC","54","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/09/2020","AQS","130950007","23","5.6","ug/m3 LC","31","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/10/2020","AQS","130950007","23","5.6","ug/m3 LC","31","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/11/2020","AQS","130950007","23","6.1","ug/m3 LC","34","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/12/2020","AQS","130950007","23","5.3","ug/m3 LC","29","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/13/2020","AQS","130950007","23","13.5","ug/m3 LC","59","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/14/2020","AQS","130950007","23","12.8","ug/m3 LC","58","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/15/2020","AQS","130950007","23","14.9","ug/m3 LC","62","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/16/2020","AQS","130950007","23","16.7","ug/m3 LC","65","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/17/2020","AQS","130950007","23","7.5","ug/m3 LC","42","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/18/2020","AQS","130950007","23","7.3","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/19/2020","AQS","130950007","23","7.4","ug/m3 LC","41","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/20/2020","AQS","130950007","23","6.8","ug/m3 LC","38","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/21/2020","AQS","130950007","23","8","ug/m3 LC","44","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
"10/22/2020","AQS","130950007","23","6.6","ug/m3 LC","37","Albany","1","100.0000","88101","PM2.5 - Local Conditions","736","Teledyne T640 at 5.0 LPM (Corrected)","10500","Albany, GA","13","Georgia","095","Dougherty","31.5776000008422","-84.0998"
